0.34,598,2.1,0.95,259,0.4,0.52,270,0.7,0.49,220,1.5,33
0.54,597,0,0.9,434,0.1,0.91,419,4.2,0.94,63,4.5,34
0.74,560,0,0.89,414,1,0.66,64,3.5,0.35,491,0.6,35
0.96,357,1.1,0.81,31,2.3,0.84,142,1.7,0.51,354,0.6,36
0.91,215,5,0.79,216,4.4,0.67,114,3.7,0.47,271,3.3,37
0.68,122,0.9,0.47,148,0.4,0.48,455,1.1,0.42,174,3.1,38
0.76,56,1.9,0.87,393,4.6,0.55,442,3,0.31,46,1.6,39
0.39,313,1.1,0.94,575,4.1,0.5,314,3.2,0.42,176,3.7,40
0.61,460,4.1,0.65,351,2.1,0.29,462,4.7,0.33,249,4.4,41
0.65,409,4.5,0.92,141,4,0.22,592,4.5,0.91,267,3.4,42
0.86,521,4.7,0.68,421,0.6,0.48,127,3.4,0.54,106,2.2,43
0.77,71,2.5,0.33,430,4.9,0.49,40,5,0.35,468,1.3,44
0.44,166,1.3,0.27,462,2,0.83,109,0.4,0.61,353,4.3,45
1,366,1.5,0.45,556,3.5,0.99,25,2.2,0.42,383,2.6,46
0.6,538,4,0.32,52,1.6,0.67,489,3.6,0.82,359,0.3,47
0.74,476,0.8,0.58,289,2.2,0.88,140,4.8,0.24,486,3.8,48
1,29,4.8,0.27,417,0.5,0.53,139,0.9,0.9,462,0,49
0.32,425,2.3,0.61,409,4.3,0.8,551,3.9,0.68,16,1,50
0.58,173,4.9,0.86,285,2.5,0.89,12,1.9,0.84,86,0.2,51
0.73,10,0.1,0.44,444,1.8,0.36,580,4.7,0.28,282,3.6,52
0.6,39,3.3,0.22,154,3.4,0.42,58,3.5,0.38,203,1.6,53
0.75,47,4.5,0.25,489,0.5,0.93,380,4.9,0.68,323,0.1,54
0.46,182,2.8,0.75,317,4.6,0.24,87,3.9,0.59,579,2.3,55
0.84,539,4.4,0.27,393,2,0.43,315,4.1,0.74,244,1.2,56
0.7,545,2.1,0.58,6,4.6,0.32,397,1,0.57,179,3,57
0.44,279,4.2,0.44,328,3.8,0.86,379,3.8,0.74,338,1.6,58
0.91,143,0.9,0.68,311,1.8,0.4,379,4.8,0.64,263,2.1,59
0.71,469,3,0.2,600,3.8,0.93,236,1.5,0.36,521,4.1,60
0.93,341,1.1,0.22,423,2.9,0.43,279,1.2,0.66,439,3.9,61
0.89,326,3.7,0.39,203,2.7,0.72,54,4.7,0.48,211,2.8,62
0.46,406,2.9,0.81,167,0.5,0.56,513,4.1,0.63,520,1.3,63
0.45,350,4.3,0.82,351,1.9,0.51,506,0.9,0.92,296,3.7,64
0.86,277,3.2,0.57,481,2.5,0.93,94,2,0.4,12,2.2,65
0.52,258,3.8,0.93,108,2.8,0.87,215,0.9,0.42,235,4.4,66
0.56,26,0.1,0.85,302,4.5,0.56,352,4.4,0.64,164,0.3,67
0.34,387,2.6,0.98,522,4.2,0.6,358,4.6,0.28,361,3.3,68
0.32,201,3.6,0.96,497,4.9,1,168,1.4,0.89,27,1.1,69
0.95,183,2.2,0.84,474,4.6,0.3,156,0.5,0.59,128,0.5,70
0.75,166,4.3,0.45,389,4.3,0.3,42,2.2,0.8,217,3.4,71
0.37,359,1.4,0.71,519,0.6,0.79,485,2.5,0.82,251,2.9,72
0.49,375,0.3,0.93,575,0.7,0.91,311,3.1,0.81,51,0.1,73
0.55,536,3.7,0.56,515,5,0.77,90,3.1,0.56,570,3.4,74
0.85,214,0.6,0.67,331,0.8,0.87,79,4,0.99,31,2.1,75
0.33,396,1.5,0.65,454,0.2,0.42,402,2.2,0.29,215,5,76
0.97,540,1.2,0.27,166,0.9,0.65,466,2.2,0.84,386,1.4,77
0.35,67,3.1,0.41,427,4,0.77,231,4.6,0.68,559,2.6,78
0.47,374,0.9,0.52,30,1.3,0.37,436,2.4,0.2,484,2.1,79
0.35,2,3,0.23,221,3.6,0.46,66,1,0.26,170,2.1,80
0.7,370,1.4,0.24,13,0.3,0.93,2,4.8,0.92,547,1,81
0.2,124,4.1,0.75,116,1.6,0.28,53,0.6,0.49,282,1.9,82
0.44,148,4,0.37,449,1.4,0.25,43,0,0.73,468,2.6,83
0.7,476,1.5,0.36,556,1.5,0.7,182,4.1,0.68,309,4.4,84
0.9,353,0.6,0.88,226,0.8,0.86,235,0.2,0.88,400,1.6,85
0.22,13,2.3,0.38,48,2.4,0.68,326,0,0.66,527,3.9,86
0.97,366,2.1,0.22,335,2.8,0.87,254,3.5,0.64,135,5,87
0.89,544,0.1,0.87,387,1.7,0.28,9,0.7,0.3,249,3,88
0.45,200,2.7,0.46,20,3.6,0.46,492,0.5,0.61,456,3.3,89
0.74,488,2.9,0.96,317,4.9,0.87,89,2,0.42,307,2.9,90
0.38,332,4.6,0.49,181,3.6,0.56,71,3,0.41,224,4,91
0.23,342,1.2,0.32,77,4.2,1,143,1.4,0.5,395,3.3,92
0.63,446,3,0.94,344,0.8,0.61,235,1.3,0.45,252,4.1,93
0.78,411,1.7,0.31,73,3.1,0.57,133,1.2,0.94,210,4.3,94
0.39,153,1,0.94,403,1.2,0.88,508,1.1,0.6,397,0.7,95
0.89,92,4.6,0.44,263,3.6,0.34,118,3.4,0.89,31,1.4,96
0.96,299,3.9,0.21,416,4.3,0.52,84,3.7,0.42,109,4.5,97
0.64,290,3.8,0.68,231,0.6,0.48,328,4.2,0.98,252,1.8,98
0.67,196,1.5,0.32,380,0.2,0.83,235,3.7,0.59,382,1.8,99
0.31,0,2.4,0.58,193,3,0.59,468,4,0.58,233,2.3,100
0.42,44,0.8,0.64,205,2.4,0.81,296,0,0.37,413,4.2,101
0.69,451,2.2,0.34,185,5,0.21,466,4,0.73,50,2,102
0.94,476,1.8,0.27,107,1.7,0.45,395,0.8,0.93,355,0.4,103
0.27,146,3.3,0.68,270,0.8,0.65,554,0.6,0.68,273,2.8,104
0.45,502,1.6,0.79,593,1.3,0.68,130,0.1,0.93,512,0.2,105
0.75,297,4.6,0.32,245,1.2,0.33,194,3.9,0.62,144,0.3,106
0.86,579,1.1,0.78,61,0.5,0.91,215,0.4,0.79,386,2.3,107
0.79,387,1.5,0.51,155,0.7,0.65,580,0.7,0.79,330,0.9,108
0.41,338,0.9,0.85,260,1.7,0.42,113,2.6,0.8,463,1,109
0.51,415,4.8,0.83,380,3.4,0.79,124,2.9,0.4,451,1.5,110
0.76,17,3.4,0.44,476,1.6,0.87,409,1.7,0.8,75,0.9,111
0.81,521,2.2,0.4,260,5,0.71,589,3,0.56,558,2.5,112
0.41,85,0,0.3,416,0,0.56,130,2.9,0.9,181,1,113
0.46,313,1.6,0.91,189,2.2,0.34,399,1,0.4,563,4.5,114
0.77,207,0.1,0.97,249,3.8,0.82,221,0.3,0.38,19,0.8,115
0.63,38,5,0.82,123,0.6,0.95,73,3.2,0.57,247,1.9,116
0.69,243,0.3,0.82,283,1.3,0.86,16,3.4,0.69,300,1.9,117
0.45,238,0.6,0.91,461,2.1,0.98,513,4.4,0.63,21,2.4,118
0.98,361,4.2,0.56,555,0.6,0.79,0,3.9,0.78,47,1.1,119
0.88,217,1.9,0.2,446,0.7,0.77,407,4.6,0.43,147,4.8,120
0.83,401,0.5,0.24,582,1.1,1,578,3.6,0.71,356,5,121
0.22,315,3,0.84,277,1,0.34,144,3.8,0.74,209,4.5,122
0.72,500,2.9,0.73,265,1.4,0.52,496,3.5,0.56,140,2.4,123
0.29,122,3.3,0.35,498,0.9,0.33,14,1.8,0.57,463,3.7,124
0.25,214,4.7,0.74,65,0.9,0.51,119,2.6,0.77,2,2.4,125
0.55,362,2.1,0.28,521,3.6,0.78,505,3.8,0.84,368,4.6,126
0.33,431,0.8,0.33,583,0.9,0.39,384,0.1,0.22,248,4.2,127
0.76,343,3,0.79,289,3.4,0.35,473,0.7,0.52,457,4.7,128
0.93,539,3,0.82,479,0.7,0.53,339,3.7,0.92,139,4.5,129
0.28,123,4.5,0.86,43,3.4,0.91,188,1,0.4,391,4.2,130
0.74,152,1.4,0.94,293,2.8,0.4,318,1.1,0.63,592,1.3,131
0.73,265,4.8,0.92,237,5,0.59,201,3.5,0.94,135,4.8,132
0.25,336,3.5,0.59,540,5,0.91,321,4.4,0.29,528,0.1,133
0.58,239,4,0.36,579,0.6,0.91,15,0.8,0.47,205,3.3,134
0.66,475,3,0.48,418,0.7,0.94,234,4.6,0.92,409,1.2,135
0.57,374,3.6,0.34,558,1.6,0.86,588,4.9,0.49,381,4.3,136
0.55,146,2.5,1,197,0.2,0.48,135,1,0.39,354,0.8,137
0.81,471,1.8,0.62,532,3.8,0.49,586,1.7,0.41,475,0.3,138
0.61,559,0.7,0.99,198,3.9,0.48,13,0.4,0.44,227,4.4,139
0.74,75,0.6,0.38,570,2.1,0.94,221,2.4,0.98,67,1.7,140
0.68,79,2.8,0.81,428,3.4,0.22,375,0.9,0.31,557,2.6,141
0.92,403,4.9,0.74,191,0.7,0.34,241,4.8,0.81,410,4.5,142
0.8,132,4.9,0.32,162,0.1,0.26,12,0.9,0.36,575,3.7,143
0.54,46,2.6,1,534,1.8,0.52,172,0.5,0.5,359,0.3,144
0.55,204,2.5,0.34,407,0.2,0.33,261,2,0.49,143,0,145
0.63,320,1.9,0.3,363,1.6,0.49,259,0.6,0.21,542,1.4,146
0.54,525,4.2,0.47,368,0,0.53,479,3.9,0.95,305,2.5,147
0.3,271,1.3,0.58,183,0.6,0.65,547,2.8,0.99,182,0.9,148
0.51,49,3.8,0.8,239,3.4,0.96,586,0.9,0.76,549,1.8,149
0.52,504,4.4,0.27,302,3.9,0.36,328,4.7,0.46,166,0.5,150
0.83,444,4.6,0.5,402,4.4,0.59,362,2.9,0.87,434,1.5,151
0.67,594,3.2,0.25,568,3.4,0.68,8,0.7,0.5,223,2.2,152
0.34,417,0.2,0.66,56,5,0.35,25,3.8,0.7,138,4.5,153
0.99,376,1.3,0.96,597,0.3,0.63,234,1.7,0.56,429,0,154
0.99,597,4.8,0.62,35,3.6,0.64,416,0.2,0.31,508,3.2,155
0.3,129,1.1,0.83,514,4.1,0.73,464,2.6,0.25,436,4.8,156
0.86,110,1.5,0.58,170,5,0.54,50,3.3,0.66,279,4,157
0.62,436,3.8,0.68,256,4.1,0.72,89,2.5,0.21,230,3.7,158
0.8,258,3.3,0.41,260,3.6,0.36,55,1.4,0.67,113,1.6,159
0.28,236,2.9,0.29,151,1.2,0.88,52,2.6,0.21,293,1,160
0.34,97,2.4,0.8,520,3.1,0.46,577,2.2,0.34,418,3.4,161
0.3,234,1.2,0.38,32,2.2,0.93,66,2.6,0.61,20,2.3,162
0.21,383,0.9,0.38,77,2.1,0.34,527,0,0.83,293,4.7,163
0.58,134,0,0.7,538,3.2,0.91,499,1.7,0.69,200,1.8,164
0.24,477,2.5,0.44,347,2,0.57,250,1.2,0.26,238,5,165
0.52,412,0.1,0.21,85,0.9,0.49,36,3.9,0.42,344,3.4,166
0.59,369,1.5,0.91,367,0.2,0.48,151,4.5,0.57,442,0.1,167
0.72,488,3.8,0.54,399,0.2,0.87,477,4.8,0.75,569,3.5,168
0.78,256,1.9,0.48,64,1.7,0.62,40,5,0.99,547,3.1,169
0.67,458,3.3,0.92,194,4,0.49,328,2.2,0.88,208,2.5,170
0.34,182,3.7,0.24,313,2.6,0.81,482,4.7,0.41,337,4.8,171
0.72,132,3.7,0.7,297,2.8,0.27,430,3.1,0.48,257,3.3,172
0.73,450,0.4,0.77,274,1.4,0.2,498,0.8,0.36,541,2.7,173
0.73,547,0.5,0.35,110,1.8,0.95,569,3.4,0.26,17,1.3,174
0.9,230,2.3,0.64,321,0.4,0.69,283,4.1,0.23,300,1.7,175
0.61,245,4,0.5,482,0.7,0.67,190,1.8,0.89,497,3.6,176
0.93,88,0,0.22,228,2.2,0.83,33,2.9,0.63,201,4.5,177
0.87,596,0,0.94,493,3.8,0.29,16,4.3,0.58,331,4.8,178
0.71,598,2.4,0.91,120,3.7,0.35,398,4.1,0.81,446,4.6,179
0.78,436,4.6,0.21,318,1.2,0.68,365,2.9,0.67,427,4.5,180
0.95,410,3.8,0.87,104,3.7,0.65,186,4.1,0.48,321,2.9,181
0.66,307,0.1,0.93,412,0.2,0.78,467,5,0.85,494,4.2,182
0.55,570,3.8,0.86,439,2.3,0.78,142,1.9,0.97,399,2.1,183
0.39,50,1.9,0.68,592,0.7,0.57,249,3.8,0.92,329,4.4,184
0.53,22,2.7,0.47,491,4.6,0.78,225,1.3,0.66,475,1.8,185
0.54,6,3.5,0.74,35,1.9,0.25,546,2.9,0.74,14,4.4,186
0.87,146,4.6,0.67,211,4.4,0.73,573,2.5,0.99,318,2.6,187
0.42,527,0.6,0.25,201,0.7,0.69,29,1.3,0.45,425,3.3,188
0.47,189,3.1,0.72,525,4.4,0.77,373,2.1,0.81,534,0.3,189
0.47,114,0.6,0.27,368,1.4,0.29,92,3.7,0.4,479,3.6,190
0.69,278,2.7,0.65,453,4.2,0.64,313,2.7,0.31,510,4.9,191
0.67,147,1.4,0.69,294,2.8,0.35,554,4.8,0.49,75,0.6,192
0.41,203,3.1,0.52,3,0.8,0.89,101,2.3,0.81,268,0.7,193
0.33,213,1.7,0.89,478,0.5,0.66,434,1.9,0.96,542,4.2,194
0.59,179,1.2,0.79,202,4.4,0.3,472,4,0.83,176,2.8,195
0.26,39,1.9,0.53,419,4.5,0.76,437,0,0.37,48,4.3,196
0.29,356,3.6,0.5,508,1.8,0.67,348,3.3,0.63,445,3.6,197
0.97,206,0.2,0.31,572,1.9,0.37,119,1.6,0.67,117,0.4,198
0.89,523,0.5,0.26,424,2,0.89,433,3.4,0.98,562,3.1,199
0.57,499,0.2,0.57,507,0.7,0.92,225,4.5,0.49,198,4.2,200
0.6,94,2.8,0.63,591,4.5,0.71,51,0.4,0.52,432,3.5,201
0.67,51,3.1,0.64,403,2,0.49,500,4,0.22,414,1.4,202
0.69,494,4.4,0.3,488,4.5,0.69,112,3.7,0.69,177,1.6,203
0.54,515,3.6,0.55,226,2.2,0.34,248,4.4,0.98,23,3,204
0.92,39,4.9,0.87,250,2.7,0.81,161,1,0.49,156,5,205
0.42,363,2.5,0.85,50,4.8,0.77,333,0.2,1,543,4.8,206
0.99,330,4.8,0.38,591,3.8,0.3,499,1.2,0.56,545,4.6,207
0.26,74,1.4,0.7,267,3.8,0.93,411,0.3,0.43,220,4.5,208
0.32,9,3.4,0.26,495,3.5,0.83,18,1.8,0.23,452,1.8,209
0.65,392,0.7,0.66,63,5,0.63,576,1.6,0.22,129,3.9,210
0.94,546,2.9,0.7,211,0.2,0.66,92,3.7,0.41,115,1.3,211
0.86,487,0.8,0.39,86,3.3,0.63,83,3.9,0.5,192,0.3,212
0.33,307,2.7,0.54,106,4.3,0.29,488,1,0.23,52,2.2,213
0.75,8,2.6,0.75,43,0.6,0.93,520,3,0.45,464,3.3,214
0.51,506,1.7,0.23,388,4.1,0.3,590,2,0.8,39,0.3,215
0.43,524,1.4,0.82,189,0.2,0.92,205,2.9,0.72,578,3.3,216
0.66,542,0.9,0.43,518,1.3,0.95,284,2.9,0.91,39,0.5,217
0.4,186,4.5,0.53,307,3.2,0.43,254,2.1,0.55,597,1.2,218
0.96,394,1.1,0.32,548,3.1,0.75,572,3.3,0.38,398,3.9,219
0.85,420,4.5,0.88,175,3.7,0.91,501,4.2,0.74,562,4.1,220
0.24,397,3.1,1,151,4.8,0.48,308,4.3,0.84,566,4.7,221
0.51,267,0.6,0.34,578,3.2,0.24,528,4,0.67,178,0.7,222
0.23,56,2.1,0.47,189,4.2,0.7,522,0,0.4,437,1.9,223
0.53,139,4.8,0.46,314,3.1,0.51,249,1,0.24,72,2.2,224
0.49,238,0.7,0.94,584,3.8,0.8,111,5,0.67,558,0.8,225
0.71,200,2.1,0.83,181,0.7,0.65,97,1.8,0.4,5,4.7,226
0.67,106,4.2,0.21,489,2.1,0.88,539,1,0.74,588,2.1,227
0.69,141,1.3,0.5,338,0.9,0.67,245,1.6,0.38,353,2.6,228
0.41,318,0.8,0.32,273,2,0.5,81,2.7,0.55,194,0.5,229
0.26,148,0.3,0.77,49,2.7,0.97,108,0.5,0.77,162,3.1,230
0.62,172,0.1,0.72,433,1.8,0.49,484,0.5,0.7,580,0.4,231
0.27,263,1.1,0.57,470,1.6,0.92,401,3.9,0.21,292,3.5,232
0.71,270,2.6,0.52,205,4.1,0.39,78,1.9,0.98,477,2.9,233
0.35,396,5,0.32,17,1.2,0.67,554,2.4,0.83,90,1,234
0.57,108,3.8,0.8,583,4.4,0.86,94,1,0.42,592,2,235
0.53,294,2.7,0.23,535,1.4,0.92,370,2,0.64,343,4.3,236
0.53,77,1.7,0.22,363,0.7,0.43,41,2.2,0.64,62,2,237
0.32,215,3.2,0.98,440,0.6,0.3,28,3.6,0.48,582,1.8,238
0.55,96,2.2,0.9,484,3,0.23,362,0.2,0.52,481,3.2,239
0.66,597,3.2,0.67,53,0.7,0.2,206,2.2,0.44,470,2.3,240
0.24,581,2.6,0.45,137,2.2,0.5,82,0.9,0.58,6,3,241
0.44,423,1.8,0.28,178,0.4,0.35,281,0.4,0.38,381,2.7,242
0.67,104,3.8,0.34,472,3.6,0.32,393,1.4,0.27,324,1.6,243
0.84,495,1.9,0.27,263,2.3,0.54,456,2.8,0.8,74,3.3,244
0.6,295,0,0.74,436,1.8,0.79,537,4.2,0.8,228,3.4,245
0.2,19,1,0.99,556,3,0.31,598,0.7,0.89,347,1.4,246
0.27,59,3,0.56,35,1.7,0.49,36,0,0.74,470,1.6,247
0.87,59,1.8,0.45,108,0.2,0.98,211,2.6,0.45,43,0,248
0.44,99,3,0.5,110,3.3,0.74,288,3.2,0.64,261,2.5,249
0.56,125,4.2,0.53,375,3.1,0.2,317,3.6,0.98,283,3.5,250
0.68,349,0.5,0.41,287,2.9,0.63,0,4.6,0.73,18,1.6,251
0.91,133,1.1,0.92,127,0.7,0.78,341,3.1,0.49,594,3.5,252
0.91,432,1.1,0.26,178,4.5,0.22,15,4.5,0.36,197,4.7,253
0.24,567,0.4,0.82,576,5,0.86,275,4.4,0.29,143,4.4,254
0.52,169,1.4,0.5,579,1.6,0.4,361,2,0.58,43,0.9,255
0.59,106,2.6,0.39,329,3.6,0.95,304,3.1,0.37,225,1,256
0.4,317,2.2,0.43,586,2.8,0.26,413,1,0.37,495,3.1,257
0.54,558,4.1,0.25,473,0.2,0.71,182,0.3,0.67,475,3.1,258
0.86,495,2.3,0.4,350,1.9,0.68,488,1,0.36,593,2.5,259
0.93,444,1.8,0.95,252,3.1,0.95,366,2.4,0.62,355,0.3,260
0.77,36,3.6,0.33,455,1.2,0.81,67,2.5,0.89,71,1.1,261
0.21,66,5,0.66,389,3.2,0.52,463,1.9,0.55,354,4,262
0.65,173,5,0.2,519,3.9,0.26,568,3.4,0.35,59,3,263
0.36,595,4.1,0.34,269,3.3,0.65,562,3.4,0.42,380,1.2,264
0.29,333,4.8,0.68,235,2.5,0.39,77,0,0.64,348,1.2,265
0.84,469,3.3,0.93,180,4.9,0.68,253,0,0.21,77,1.3,266
0.89,162,0.9,0.88,74,1.8,0.56,35,4.7,0.77,468,2.3,267
0.92,270,2,0.51,566,1.7,0.62,552,4,0.7,109,3.8,268
0.83,36,1.2,0.35,50,0.3,0.81,390,1.4,0.79,359,0.9,269
0.53,283,1,0.99,1,0.5,0.28,42,1.7,0.3,428,0.7,270
0.2,195,4.1,0.92,565,2.3,0.75,98,0.3,0.54,587,2.5,271
0.27,67,1.3,0.5,283,3.6,0.73,29,4.2,0.27,465,2,272
0.78,513,3.3,0.45,531,2.7,0.46,265,1,0.4,228,0.3,273
0.26,386,2,0.35,350,2.1,0.41,107,2.7,0.48,466,2,274
0.77,132,0.7,0.58,195,4.4,0.99,460,4.3,0.24,542,0.4,275
0.75,204,4.1,0.7,514,3,0.42,63,3.8,0.73,320,1.3,276
0.24,384,2.9,0.76,520,3.8,0.83,562,4,0.76,9,0.5,277
0.43,321,0.4,0.29,109,0.4,0.37,467,4.3,0.49,313,0.5,278
0.61,63,1,0.51,576,0.2,0.35,209,3.3,0.78,139,4.5,279
0.59,389,1.7,0.9,445,2.4,0.74,487,0.6,0.57,157,4.3,280
0.67,251,4.8,0.81,81,4.3,0.23,144,3.8,0.58,396,2.1,281
0.9,16,1.9,0.9,265,3.7,0.74,266,3.9,0.7,522,4.2,282
0.77,473,2.5,0.31,259,0.8,0.88,406,0.9,0.98,579,1.2,283
0.58,599,2.9,0.31,209,1.8,0.96,84,1.6,0.61,251,4.2,284
0.71,442,1.9,0.38,399,3.1,0.95,428,3.6,0.4,99,3.5,285
0.39,110,4.5,0.94,355,0.7,0.3,488,0.7,0.38,508,1.4,286
0.58,106,3.7,0.56,23,3.4,0.98,272,0.9,0.99,557,4.9,287
0.56,341,3.7,0.24,471,0.8,0.7,583,3.7,0.92,176,1.1,288
0.89,114,4.2,0.21,573,2.8,0.3,299,2.5,0.59,492,0,289
0.23,384,4.6,0.85,101,3.6,0.47,549,4.8,0.46,272,5,290
0.75,30,1.4,0.93,316,2.1,0.7,238,2.3,0.8,153,0,291
0.76,462,2.4,0.49,502,2.4,0.2,239,4.4,0.32,197,4.8,292
0.94,236,0,0.69,307,2.7,0.42,28,0.8,0.77,537,2.6,293
0.25,202,4.2,0.85,438,3.3,0.97,495,2.5,0.84,516,2.7,294
0.41,101,2,0.47,581,1,0.31,513,3.2,0.55,297,1.4,295
0.55,354,3.6,0.41,371,0.7,0.9,70,4.3,0.27,261,1,296
0.38,557,3,0.76,218,4.7,0.89,353,0.6,0.25,530,3.6,297
0.86,547,1.5,0.99,525,2.5,0.87,544,3.8,0.74,521,1.8,298
0.25,78,1.3,0.57,117,4.1,0.54,260,3.5,0.95,418,2,299
0.47,221,2.5,0.34,194,2.4,0.26,511,3.4,0.85,556,3.7,300
0.4,195,0.9,0.49,508,4.3,0.59,227,1.8,0.99,513,0.1,301
0.63,29,3.2,0.96,588,3.4,0.24,555,0.1,0.44,463,3.4,302
0.41,418,4.1,0.66,226,2.2,0.92,222,0.8,0.53,584,4.9,303
0.49,242,5,0.26,446,4,0.43,101,4.8,0.57,400,1.2,304
0.99,111,2.8,0.33,369,1.3,0.45,197,1.1,0.31,252,4.3,305
0.58,303,3.4,0.61,542,1.5,0.59,0,4.1,0.7,207,4.1,306
0.85,44,1.3,0.61,99,2,0.77,204,1.6,0.89,324,0,307
0.7,55,0.9,0.21,391,3.4,0.86,580,4.8,0.96,66,2.9,308
0.23,397,4.4,0.73,353,2.9,0.93,548,3.6,0.95,241,2.4,309
0.57,110,0.8,0.44,506,0.8,0.95,589,1.5,0.61,457,1.1,310
0.64,256,4.3,0.6,199,1.2,0.31,328,3,0.72,304,4,311
0.62,578,1.8,0.71,280,2,0.43,536,4.5,0.44,420,2.1,312
0.41,466,0.1,0.29,248,4.3,0.29,534,2.5,0.86,131,4.1,313
0.3,489,3.7,0.27,249,3.7,0.75,104,2.3,0.23,382,4.7,314
0.84,545,2.7,0.59,145,3.8,0.94,421,4.3,0.29,498,2,315
0.44,468,2.1,0.4,232,2.1,0.78,594,4.8,0.66,281,0,316
0.25,242,3.9,0.48,370,3.5,0.76,72,0.3,0.8,142,4.1,317
0.25,562,2.6,0.35,292,0.2,0.59,415,2.7,0.74,520,4.2,318
0.29,411,0.1,0.73,115,4,0.22,553,4.1,0.8,90,4,319
0.21,268,1.6,0.84,478,3.4,0.63,4,1.5,0.58,124,4.6,320
0.61,116,3.7,0.5,523,1.3,0.26,430,0.7,0.52,425,1.2,321
0.96,371,1.1,0.64,235,4.2,0.75,188,3.2,0.54,595,4.4,322
0.44,222,2.7,0.52,15,1.6,0.88,192,2.3,0.21,423,3.6,323
0.8,5,1.7,0.67,131,1.4,0.51,549,2.4,0.82,197,3.5,324
0.33,600,3,0.82,359,0.5,0.48,114,3.4,0.74,295,5,325
0.77,198,3.6,0.71,347,3.3,0.55,155,4.8,0.4,419,3.4,326
0.45,445,3.2,0.78,498,1.7,0.88,51,4.2,0.77,112,3.5,327
0.66,129,0.8,0.32,108,3.4,0.77,314,4.1,0.46,386,3.7,328
0.87,277,1.6,0.68,83,3.2,0.58,50,3.3,0.51,148,4.4,329
0.92,395,3.5,0.93,415,4,0.24,250,3.8,0.92,221,3.7,330
0.69,475,0.4,0.24,173,1.5,0.49,228,2.8,0.3,207,2,331
0.25,325,3.2,0.62,567,1.9,0.66,376,0.7,0.44,267,3.6,332
0.91,505,1.1,0.95,111,1.3,0.99,383,4.5,0.97,121,0.5,333
0.43,32,3.4,0.64,107,0.6,0.35,203,4.5,0.8,470,2,334
0.95,15,3.2,0.62,292,3.5,0.88,235,0.3,0.55,417,2,335
0.23,160,0.2,0.5,282,1.8,0.58,488,4.3,0.98,186,2.5,336
0.32,230,1.4,0.55,531,0.4,0.26,211,1.3,0.3,421,3,337
0.57,14,3.4,0.84,462,0.9,0.45,268,3.2,0.77,77,0.3,338
0.46,86,0.1,0.96,147,4.8,0.87,352,2,0.76,507,3.7,339
0.31,440,3.7,0.2,60,3.5,0.52,230,0.6,0.24,393,2.3,340
0.92,278,1.7,0.86,292,2.5,0.77,427,2.9,0.44,419,0.4,341
