0.54,69,2.1,1.98,62,1.6,1.59,35,0.4,113,,,
1.39,47,2.4,1.52,66,0.3,1.78,34,0.8,114,,,
1.55,62,0.7,0.83,77,2.1,1.13,70,0,115,,,
1.7,91,2,1.1,16,0.9,1.86,32,2.2,116,,,
1.45,52,0.7,0.85,96,0.4,1.28,53,1.7,117,,,
0.91,77,1.6,1.89,80,1.3,0.66,30,1.4,118,,,
1.47,68,0.8,1.55,26,1.2,1.32,46,0.5,119,,,
1.22,31,2,1.56,58,1.5,1.38,21,1.8,120,,,
1.54,23,0.4,1.47,97,0.3,0.61,25,0.9,121,,,
1.32,95,0.4,0.53,44,2.2,1.27,84,0.4,122,,,
1.23,82,2.1,1.39,57,1.2,0.82,27,0.1,123,,,
0.97,80,1.5,0.93,62,2.5,0.73,4,1.4,124,,,
1.38,19,1.3,0.48,87,1.8,0.82,6,0.1,125,,,
0.78,37,0.6,0.63,32,1,0.55,38,0.9,126,,,
1.71,45,1.5,0.93,81,2.2,0.87,89,0.4,127,,,
0.47,32,1.5,1.5,60,0,1.29,85,0.7,128,,,
0.75,12,1.1,1.78,66,0,0.83,36,2.2,129,,,
0.62,93,1.3,1.02,32,1.5,1.71,46,0.6,130,,,
0.53,75,1.8,0.83,95,2,0.83,84,0.3,131,,,
1.79,43,1.4,1.04,39,0.6,1.21,66,1.4,132,,,
1.55,57,1.9,1.05,65,0.3,1.79,74,2.2,133,,,
0.97,33,0.3,0.88,5,1.4,0.76,24,1.8,134,,,
0.9,14,1.6,1.78,6,0.5,1.73,7,0.2,135,,,
1.26,69,2.3,0.77,65,0.2,1.77,12,1.3,136,,,
1.16,39,2.2,1.74,54,2.3,1.85,6,0.1,137,,,
1,22,0.2,0.62,47,1.3,0.56,97,1.5,138,,,
1.84,69,0.3,1.94,88,1.4,0.91,29,0.9,139,,,
1.82,2,0.8,1.98,74,1.3,1.91,16,2.2,140,,,
1.56,72,0,0.9,37,1.4,1.6,72,0.1,141,,,
1.06,20,0.1,1.72,99,2,1.54,81,2.5,142,,,
1.4,75,2.2,1.64,23,1.9,1.86,43,1.5,143,,,
0.66,3,1.2,1.27,85,0.7,0.51,8,0.3,144,,,
0.48,11,0.8,1.4,81,1.7,1.52,99,0.6,145,,,
0.66,52,0.4,0.92,15,2.3,0.73,41,0.5,146,,,
0.83,53,1.5,1.19,38,0.9,1.81,96,1.1,147,,,
0.89,36,2.4,1.07,11,1.8,1.43,87,0.3,148,,,
0.47,9,1.8,1.78,7,2.1,0.4,8,0.6,149,,,
0.55,13,0.5,0.82,30,2.5,1.21,21,1,150,,,
1.88,52,1.7,0.76,37,2.4,1.65,80,1.3,151,,,
1.57,93,0.7,0.55,4,1.4,1.36,90,0.9,152,,,
0.86,31,1,1.17,97,1.6,1.6,34,2.3,153,,,
1.3,73,0.3,0.98,67,1.2,0.64,7,0.5,154,,,
0.8,71,0.5,0.48,72,2.4,0.68,13,2.4,155,,,
1.09,40,1.1,1.43,33,1.1,0.48,39,0.7,156,,,
0.82,51,0.2,1.71,30,1,1.9,24,1,157,,,
1.96,28,0.9,0.43,67,1.7,1.97,84,0.8,158,,,
1.12,96,2.4,1.02,92,0.4,1.08,26,0.5,159,,,
0.76,62,0.8,1.37,35,1.8,1.72,3,0.2,160,,,
1.26,66,2.4,0.76,65,1.5,1.98,97,0.5,161,,,
1.04,10,1.3,1.54,5,1.5,1.08,93,0.1,162,,,
1.63,70,1.2,1.31,24,1.9,0.5,4,0.5,163,,,
0.72,98,1.7,1.48,92,1.7,1.77,4,1.4,164,,,
0.8,96,1.4,0.81,27,1.1,1.39,69,0.1,165,,,
0.71,80,0.6,1.02,38,0.1,0.43,23,1.3,166,,,
0.53,87,1.7,0.93,23,1.3,1.34,36,1.8,167,,,
1.93,66,2,0.87,93,1.2,1.63,70,1.8,168,,,
0.72,57,1.5,2,54,0.1,1.87,86,1.7,169,,,
0.9,66,2,1.7,36,2.2,0.52,6,2.4,170,,,
1.9,39,0,0.43,7,1.6,1.8,78,0,171,,,
1.21,65,1.1,0.88,76,0.7,0.98,82,1.6,172,,,
1.87,1,2.5,1.88,83,2.4,0.62,79,0.1,173,,,
0.64,27,1.3,1.61,15,0.5,1.05,49,0,174,,,
1.62,68,1,1.27,77,0.1,0.98,31,1.3,175,,,
0.79,32,1,1.75,99,0.9,0.46,9,2.2,176,,,
1.04,31,2.1,1.01,76,0.3,1.82,85,2.1,177,,,
1.72,92,0.8,1.88,26,2.4,1.56,99,1.8,178,,,
1.8,73,0.8,1.25,27,1.4,0.9,72,1.6,179,,,
0.84,21,1.1,0.42,44,2.1,1.65,2,1.4,180,,,
1.9,95,1.3,1.45,98,0.5,0.92,100,1.6,181,,,
0.71,26,0.2,0.4,17,1.5,1.78,19,2.5,182,,,
1.44,21,0,0.68,37,2.4,0.7,18,0,183,,,
1.6,33,0.1,1.88,38,1.3,1.42,67,0.5,184,,,
0.77,86,0.9,1.41,42,0,0.56,45,1.7,185,,,
0.74,91,1.6,1.51,27,1.5,1.86,75,2.1,186,,,
0.4,7,0.7,1.56,73,1.9,1.55,100,1.8,187,,,
0.54,42,2.3,0.82,83,2.2,0.97,86,2.1,188,,,
1.9,49,1.7,0.99,98,0.8,1.67,94,2.1,189,,,
1.16,38,0.3,0.78,0,0.9,0.85,45,0.3,190,,,
1.4,9,1.2,0.74,23,1.1,1.85,13,1.7,191,,,
1.2,6,1.6,0.55,38,0.7,0.59,30,0.5,192,,,
1.87,92,0.1,0.88,54,2.4,0.89,72,1.9,193,,,
0.89,35,0.5,1.77,99,1.9,1.55,13,1.3,194,,,
0.67,87,0.4,1.47,24,2.2,1.51,64,1.2,195,,,
1.42,35,1.4,1.71,31,2.1,1.57,4,0.7,196,,,
1.25,8,0.6,1.57,37,0,0.76,21,2.2,197,,,
1.55,67,1.7,0.62,31,2.4,0.96,40,1.7,198,,,
1.41,10,0.7,1.41,23,0.5,0.55,3,1.3,199,,,
