1.6,36,2.3,1.25,8,2.1,1.78,59,0.4,1.06,2,1.3,64
0.59,80,1,0.84,90,1,1.51,5,1.8,1.26,40,0.3,65
0.97,76,2,1.03,66,0.8,0.88,54,0.9,1.53,85,0.8,66
1.99,2,1,0.48,19,1.1,0.45,71,1.1,0.78,67,2.4,67
1.28,100,0,1.32,75,0.3,0.86,30,1.3,1.75,79,1.7,68
0.53,23,0.4,0.77,82,0,0.62,1,0.5,1.6,50,0.1,69
1.26,98,0.9,1.35,45,1.8,1.16,16,0,1.52,37,1.3,70
1.81,17,0.2,0.67,73,1.2,1.3,58,0.4,0.65,88,0.3,71
1.88,86,2.2,0.62,73,2.4,1.62,63,0.3,0.67,81,2.3,72
1.88,56,0.7,0.57,31,0.6,0.5,33,1.5,0.64,15,2.3,73
0.76,36,2.5,0.68,9,0.8,1.04,34,0.2,0.6,85,1.2,74
0.72,21,0.9,0.73,48,0.8,1.07,86,2.5,1.08,19,0.4,75
1.33,86,2,1.28,82,2.3,1.37,84,2.2,0.86,64,1.1,76
1.16,66,2.1,1.18,72,1.2,1.71,87,1.9,1.46,61,1.8,77
1.86,48,1.6,0.83,5,0.8,1.95,21,2.3,1.23,46,0.2,78
0.91,2,0.9,1.86,79,1.9,1.2,65,0.5,1.68,40,1.1,79
1.98,95,0.7,1.5,34,1.8,1.38,22,1.4,1.61,87,1.2,80
0.62,3,0.6,0.73,55,0.1,1.23,57,2.2,0.47,47,0.3,81
1.93,34,2.2,1.52,33,1,1.89,17,1.1,0.76,21,0.5,82
0.98,27,0.3,1.31,39,2.3,1.13,72,1.5,0.47,18,2,83
1.39,21,2.5,1.48,87,0.3,1.67,22,0.4,0.43,83,0.6,84
0.87,21,1.2,1.45,13,0.5,1.26,62,0.8,1.67,96,0,85
0.69,4,1.5,1.1,60,0.5,1.35,85,0.6,1.39,61,0.8,86
0.55,40,0.5,0.5,79,1.2,0.66,31,1.2,0.95,38,0.7,87
1.23,45,0.9,1.55,26,1.6,1.09,80,2.2,1.44,74,1.7,88
0.41,10,1.4,1.29,98,1.8,0.96,38,1.2,0.55,20,0.5,89
0.83,100,1.7,1.34,98,2.4,1.73,49,1.5,0.88,81,1,90
0.97,61,0.8,1.65,61,0.8,1.92,6,2.5,1.77,59,0.6,91
1.87,48,1.3,1.71,21,0.9,1.67,20,0.9,1.99,35,0.7,92
1.31,15,1.8,1.56,31,1.7,0.51,87,0.4,1.89,64,0.7,93
0.98,65,0.7,1.36,41,1.2,0.57,1,1.7,1.6,91,0,94
0.8,15,0.5,1.43,47,2,0.52,78,1.5,1.69,57,2.4,95
0.77,87,0.8,0.9,7,1.3,1.48,50,1.9,1.36,31,2.2,96
0.47,18,0.1,1.63,58,0.9,1.93,58,1.6,1.34,43,0.7,97
1.51,87,1.1,1.81,16,2.2,0.76,46,0.1,1.31,38,1.5,98
1.41,64,1.5,1.36,14,1.4,0.99,85,0.7,1,75,2.5,99
1.8,59,1.3,1.62,54,0.6,1.07,1,0.8,1,23,1.2,100
0.45,27,0.9,0.45,9,2.1,0.53,59,1,1.35,98,1.4,101
0.86,11,0,1.5,33,2.1,0.97,16,1.1,0.43,63,1.3,102
1.83,32,1.8,1.68,43,2.3,1.77,47,0.7,0.93,34,1.1,103
0.74,76,0.5,1.06,81,0.9,0.5,100,1.5,0.91,25,2,104
1.74,83,2.3,1.11,75,2.3,1.57,33,0.1,0.55,72,1.9,105
1.91,33,1.3,0.74,24,0.4,1.89,88,1.3,1.37,3,1,106
1.98,31,1.4,1.33,75,0.8,1.32,33,2.1,1.36,40,0.1,107
0.89,28,2,1.95,8,0.3,0.5,62,0.8,0.82,42,0.7,108
0.78,80,1.5,1.38,31,1.5,1.62,2,0.8,1.78,8,1.2,109
0.77,48,0.2,0.55,14,1.3,1.56,51,0.6,1.5,59,2.4,110
1.75,70,1.6,0.78,65,0.6,1.01,100,1.6,1.01,17,2,111
1.66,82,1.2,1.17,82,0.8,1.28,85,2.5,1.3,29,1,112
0.75,96,1.1,1.77,57,2.5,0.6,99,1.2,0.69,52,0.4,113
1.67,47,0.9,0.47,77,0.5,1.33,14,1.5,0.93,12,2.5,114
1.57,73,2.1,0.93,48,0.8,0.88,73,0.6,0.71,57,1.5,115
0.8,98,0.4,1.34,26,1.4,0.84,90,2.3,1.3,95,1.2,116
1.26,34,0.5,1.01,23,0.8,0.61,75,0.5,1.5,34,2.2,117
1.5,15,1.7,0.54,13,0.1,1.19,92,1,1.81,10,2.2,118
0.76,54,2.1,0.97,31,1.6,0.88,80,2.2,0.88,54,1.1,119
0.54,36,1.1,1.03,30,0,0.97,61,0.1,1.85,23,1,120
0.96,13,1,0.98,49,0.9,0.85,19,0.4,1.85,79,1.6,121
1.96,87,0.3,0.46,85,0.7,1.67,74,2.3,0.93,37,0.2,122
1.62,70,2.2,1.87,32,2,0.94,52,1.1,1.1,8,1.7,123
0.41,69,0.2,0.77,5,2.3,0.47,96,2,0.65,76,1.5,124
1.55,7,1.1,0.44,16,1.4,0.58,99,0.9,1.94,89,2,125
1.8,75,2.4,1.52,95,2.4,1.74,0,2.4,1.63,89,1.8,126
0.83,61,2.4,1.14,97,2.2,0.54,3,2,1.98,38,2,127
1.33,64,2,1.02,41,1.5,1.13,46,2.4,1,63,1.3,128
0.87,42,2.2,0.47,14,1.4,1.39,61,2.2,0.87,94,0.4,129
1.33,59,1.1,1.76,1,1.2,1.92,46,2.5,1.62,71,0.1,130
1.15,69,2.2,1.55,18,0.1,1.72,50,1.4,1.57,98,0.4,131
1.72,58,1.2,1.05,85,0.4,0.71,7,2.3,1.93,20,1,132
0.97,13,1.4,1.64,67,0.4,1.68,12,2.2,1.5,14,0.1,133
0.76,82,1.4,1.4,14,1.7,1.55,24,0.9,1.11,88,0.2,134
1.75,49,2.3,1.26,28,0.4,1.45,55,1.1,1.71,68,2.5,135
1.31,76,0.4,0.45,5,0.9,0.73,8,1.7,0.88,64,0.2,136
0.6,28,0.5,1.03,26,0.3,1.82,76,1.3,0.81,89,2,137
1.35,28,1.6,0.67,7,1.2,1.23,82,1.7,0.88,70,0.5,138
1.88,11,2.1,1.46,97,1.9,0.65,97,1.4,1.4,47,2.4,139
0.72,74,1.1,1.28,3,0.8,1.95,69,0.7,0.57,82,1.3,140
0.82,13,0,0.79,78,2.4,0.66,44,0.7,1.58,43,1.9,141
1.7,22,0.9,1.38,45,1.3,1.77,40,0.5,1.51,80,1.1,142
0.46,90,1.7,1.71,88,1.3,1.95,26,2,1.35,36,0.8,143
1.87,61,1.2,1.79,2,1,1.94,51,0.4,1.3,34,0.4,144
0.64,57,0.4,1.17,88,0.1,1.82,85,2,1.37,63,1.8,145
1.7,82,2.2,0.74,17,0.9,1.87,44,1,1.02,80,1.7,146
0.62,70,0.7,0.66,26,2,0.59,2,0.4,0.93,65,1.9,147
1.81,92,1.2,0.85,99,0.3,0.93,96,0.8,1.91,48,0.1,148
1.45,47,1.1,0.73,87,0.3,1.54,16,2.4,1.5,11,1.4,149
1.19,16,2.1,1.78,53,1.6,0.64,35,0,1.04,12,1,150
0.93,62,0.1,1.93,37,1,0.69,53,1.5,0.55,74,1.3,151
0.78,62,1.5,1.35,100,0.3,1.62,77,0.2,1.26,75,0.2,152
0.6,44,2.2,1.28,80,2.4,0.47,99,0.7,0.53,74,0,153
0.58,81,0.2,0.56,32,1.2,1.86,71,0.6,2,57,0.3,154
1.97,80,0.8,0.56,49,2.4,1.05,6,1.2,1.8,27,0.2,155
1.01,76,1.9,1.22,85,1.7,1.48,46,0.7,1.19,72,0.3,156
1.25,40,0.2,0.53,72,0.2,1.77,99,1,1.29,78,1.4,157
0.62,55,0.8,1.64,98,1.2,0.46,8,1.4,0.42,43,0.4,158
1.95,57,0.1,1.41,42,2.1,1.87,0,2,1.99,68,2.1,159
0.55,90,1.2,1.21,1,0.8,0.67,67,1.7,0.55,26,1.2,160
0.81,8,0.4,1.78,0,1.2,1.17,30,2.3,0.58,39,1,161
0.42,31,0.2,0.86,91,1.9,0.8,34,1.8,0.9,43,0.4,162
1.91,95,0.2,0.67,29,0.1,0.44,15,1.3,1.69,54,2.3,163
0.52,3,0.1,1.95,93,1.6,0.88,52,0.4,0.67,51,0.6,164
1.44,16,0.7,0.9,60,1,0.96,41,0.6,1.27,51,0.9,165
0.54,57,0.2,0.48,41,1,1.53,42,2.5,1.17,54,1.8,166
1.98,85,1.8,0.6,62,0,0.47,39,0.6,0.53,77,1.7,167
1.45,22,2.1,0.85,9,0.7,0.42,91,1.2,0.5,13,0.8,168
1.67,7,2.3,1.64,47,1.8,1.1,36,1.7,1.17,85,2.3,169
0.97,34,1.2,1.69,78,1.6,0.84,70,0.5,0.79,32,0.7,170
1.74,87,2.4,0.98,67,2.5,1.59,10,1.9,1.46,75,2.3,171
1.62,38,0.5,1.14,1,2.4,0.55,14,1.4,1.81,59,0.5,172
1.03,98,0.8,1.29,51,0.3,0.54,36,2,0.42,87,2.1,173
1.75,96,0.6,1.94,6,0.7,0.57,15,0.9,1.32,36,1.9,174
1.33,52,2.3,1.34,69,1.4,0.63,38,0.8,1.96,25,0.7,175
0.59,51,0.3,1.18,72,1.4,1.87,87,0.8,1.45,16,1.8,176
1.72,53,1.7,1.74,88,0.4,0.73,4,1.1,1.08,88,2,177
0.73,5,1.1,0.78,75,0.6,0.69,3,0.8,1.87,47,1.7,178
1.77,30,0.9,1.28,49,0.7,1.73,19,1.6,1.96,69,1.8,179
1.56,84,1.8,0.98,44,1.4,0.54,78,1.9,0.57,94,0.4,180
0.62,97,0.8,1.5,7,2,1.05,34,1.6,1.09,61,2.1,181
0.92,45,0.2,0.84,14,1.5,1.04,10,2,0.95,50,1,182
1.98,91,2.4,1.41,35,1.3,1.18,87,0.5,1.26,32,1,183
1.92,73,1.6,1.7,16,0.6,1,62,1.1,1.64,61,1.1,184
1.96,60,2.1,1.42,1,1.9,1.04,91,1.2,1.47,38,1.5,185
1,83,2.2,1.84,27,0.3,1.94,86,0.8,1.32,72,0,186
1.32,33,0.7,1.13,89,2,0.74,42,1.1,1.45,70,1,187
0.91,100,1.9,1.75,93,1.9,1.96,1,0.3,0.82,22,2.4,188
1.83,64,2,0.46,23,1.6,0.74,64,2.5,1.53,29,0.5,189
1.38,74,0.5,0.4,87,1.7,1.26,30,1.8,0.6,97,0.6,190
1.25,14,1.2,1.61,7,2,0.52,11,1.8,1.59,37,0.3,191
1.45,10,1.6,1.24,60,1.3,1.19,52,1.4,1.74,35,0.5,192
1.68,18,0.6,1.13,51,2,1.58,34,2.1,0.52,30,2.2,193
1.39,40,1.4,1.8,82,1,1.7,47,1.1,1.34,8,0.8,194
0.85,11,0.5,1.31,12,0.6,1.61,61,1.8,1.67,93,0.7,195
1.6,95,2.5,0.7,7,2.3,0.63,100,2,1.23,67,2.5,196
0.5,74,0.4,0.65,87,0.9,1.1,93,2.5,1.58,47,2.1,197
1.19,68,0.6,1.18,60,0.1,1.19,18,1.7,0.77,54,0.6,198
1.64,66,1,0.88,19,0.6,0.74,24,2.3,0.87,34,2.3,199
